id,concurso_id,disciplina_id,peso_edital,score_prioridade,enunciado,alternativas,gabarito,explicacao,distrator_principal,nivel_dificuldade,estilo_quadrix,criada_em,criada_por,pilula_do_dia,vacina_legislacao
c95dc721-4de6-40a3-8dfa-af153b3b815e,sedes_df_2026,portugues,1,95,Qual é o significado de 'clandestino' conforme seu uso em: 'O funcionário mantinha registros clandestinos de despesas'? Escolha o sinônimo mais apropriado.,"[{""letra"":""A"",""texto"":""Público e transparente"",""correta"":false},{""letra"":""B"",""texto"":""Secreto e oculto"",""correta"":true},{""letra"":""C"",""texto"":""Temporário e provisório"",""correta"":false},{""letra"":""D"",""texto"":""Legal e autorizado"",""correta"":false},{""letra"":""E"",""texto"":""Detalhado e minucioso"",""correta"":false}]",B,"Clandestino significa 'secreto, oculto, feito às escondidas'. A alternativa A é antônimo. C e E mencionam características não relacionadas ao sentido de 'clandestino'. D é também antônimo (clandestino é exatamente o oposto de legal e autorizado).",antonimia_e_sentido_inverso,2,"[""sinonimia"",""pegadinha_antonimo""]",2026-05-17 21:33:14.683334+00,claude_api,,false
c9f7f8c5-5285-46a5-a5f7-163e0faddefa,sedes_df_2026,programas_beneficios_df,2,180,"Acerca do Cartão Gás DF, programa de assistência social do Distrito Federal voltado ao auxílio para aquisição de gás de cozinha, assinale a alternativa correta quanto ao público-alvo e ao instrumento de cadastramento exigido.","[{""letra"":""A"",""texto"":""Destina-se a famílias em situação de pobreza com renda per capita de até 1/2 salário mínimo, sendo o cadastramento realizado exclusivamente pelo CREAS."",""correta"":false},{""letra"":""B"",""texto"":""Destina-se a famílias em situação de pobreza com renda per capita de até 1/4 salário mínimo, independentemente de inscrição no CadÚnico."",""correta"":false},{""letra"":""C"",""texto"":""Destina-se a famílias em situação de extrema pobreza, sendo obrigatória a inscrição no Cadastro Único para Programas Sociais do Governo Federal (CadÚnico)."",""correta"":true},{""letra"":""D"",""texto"":""Destina-se a famílias em situação de extrema pobreza, sendo o cadastramento realizado exclusivamente pelo CREAS, sem necessidade de inscrição no CadÚnico."",""correta"":false},{""letra"":""E"",""texto"":""Destina-se a famílias em situação de vulnerabilidade social com renda per capita de até 1 salário mínimo, sendo obrigatória a inscrição no CadÚnico."",""correta"":false}]",C,"A resposta correta é C porque o Cartão Gás DF é voltado a famílias em situação de extrema pobreza e tem como porta de entrada obrigatória o CadÚnico — Cadastro Único para Programas Sociais do Governo Federal. A alternativa A erra ao atribuir o cadastramento ao CREAS (competência do CRAS) e ao adotar critério de renda incorreto. A alternativa D erra duplamente: atribui ao CREAS e exclui o CadÚnico, dois distratores típicos Quadrix de troca de competência e falsa dispensa de requisito.",troca_competencia,3,"[""literalidade"",""pegadinha_competencia"",""falsa_exclusividade""]",2026-05-17 21:56:19.236845+00,claude_api,,false
ca080039-6913-497c-a9fa-4b791e71d23a,sedes_df_2026,portugues,1,95,Complete a lacuna com o acento de crase apropriado: 'A secretária retornou ___ reunião de pautas urgentes.' A alternativa correta é:,"[{""letra"":""A"",""texto"":""à reunião"",""correta"":true},{""letra"":""B"",""texto"":""a reunião"",""correta"":false},{""letra"":""C"",""texto"":""á reunião"",""correta"":false},{""letra"":""D"",""texto"":""aa reunião"",""correta"":false},{""letra"":""E"",""texto"":""há reunião"",""correta"":false}]",A,"O verbo 'retornar' rege a preposição 'a' (retornar a) e 'reunião' é um substantivo feminino que admite artigo 'a' (a reunião). Portanto, há crase: à. Alternativa B não marca a crase obrigatória. C, D e E apresentam grafias incorretas.",troca_acento_crase,3,"[""crase"",""pegadinha_omissao_acento""]",2026-05-17 21:33:14.683334+00,claude_api,,false
cb53c837-0545-4b0d-ac5e-6effa58fd370,sedes_df_2026,programas_beneficios_df,2,180,"Acerca dos Restaurantes Comunitários do Distrito Federal, que integram a rede de segurança alimentar e nutricional do DF, julgue a alternativa correta:","[{""letra"":""A"",""texto"":""Os Restaurantes Comunitários são administrados exclusivamente por organizações da sociedade civil, sem qualquer participação direta do Governo do DF."",""correta"":false},{""letra"":""B"",""texto"":""O serviço é restrito a famílias inscritas no CadÚnico, sendo vedado o atendimento a trabalhadores de baixa renda não cadastrados."",""correta"":false},{""letra"":""C"",""texto"":""Os Restaurantes Comunitários oferecem refeições subsidiadas pelo Governo do DF, sendo voltados prioritariamente à população em situação de vulnerabilidade socioeconômica, sem exclusividade de acesso por cadastramento."",""correta"":true},{""letra"":""D"",""texto"":""A gestão dos Restaurantes Comunitários é competência do Ministério do Desenvolvimento e Assistência Social, com cofinanciamento obrigatório do DF."",""correta"":false},{""letra"":""E"",""texto"":""Os Restaurantes Comunitários somente podem funcionar em unidades localizadas dentro dos CRAS do Distrito Federal."",""correta"":false}]",C,"A resposta correta é C porque os Restaurantes Comunitários do DF são equipamentos públicos de segurança alimentar que oferecem refeições subsidiadas voltadas prioritariamente à população vulnerável, mas sem restringir o acesso exclusivamente a cadastrados no CadÚnico — qualquer pessoa pode adquirir refeições, embora o público prioritário seja o de baixa renda. A alternativa B aplica falsa exclusividade ao exigir CadÚnico. A alternativa D comete pegadinha de competência ao transferir a gestão para o ente federal. A alternativa E é absurda mas plausível para quem confunde equipamentos da assistência social.",falsa_exclusividade,3,"[""literalidade"",""falsa_exclusividade"",""pegadinha_competencia""]",2026-05-17 21:56:56.644648+00,claude_api,,false
cbd33a4b-88a2-47de-807d-26385c183285,sedes_df_2026,recursos_materiais_patrimonio,2,144,"Acerca da classificação de materiais no âmbito da administração pública, assinale a alternativa que apresenta corretamente a distinção entre material de consumo e material permanente, conforme os critérios estabelecidos pela legislação federal.","[{""letra"":""A"",""texto"":""O material permanente é aquele que, em razão de seu uso corrente, perde sua identidade física e/ou tem sua utilização limitada a dois anos."",""correta"":false},{""letra"":""B"",""texto"":""Todo material adquirido com valor superior a R$ 1.200,00 é classificado automaticamente como material permanente, independentemente de suas características físicas."",""correta"":false},{""letra"":""C"",""texto"":""O material de consumo é aquele que, em razão de seu uso corrente, perde normalmente sua identidade física e/ou tem sua utilização limitada a dois anos."",""correta"":true},{""letra"":""D"",""texto"":""A classificação como material permanente ou de consumo é definida exclusivamente pelo valor de aquisição, cabendo à unidade de almoxarifado efetuar tal distinção."",""correta"":false},{""letra"":""E"",""texto"":""Materiais de consumo são exclusivamente aqueles incorporados ao produto final ou que contribuem para a formação do produto sem que possam ser individualizados."",""correta"":false}]",C,"A resposta correta é C porque, conforme o Decreto nº 99.658/1990 e a IN SEDAP nº 205/1988, material de consumo é aquele que, em razão de seu uso corrente, perde normalmente sua identidade física e/ou tem sua utilização limitada a dois anos. As alternativas A e B erram ao inverter o conceito (A aplica a definição de consumo ao permanente) e ao estabelecer critério exclusivamente monetário (B), o que não é previsto como critério isolado. A alternativa D reforça a pegadinha da 'exclusividade' do critério de valor. A alternativa E confunde com conceitos contábeis de custo de produção.",falsa_exclusividade,2,"[""literalidade"",""troca_conceito_definicao""]",2026-05-17 22:07:59.011587+00,claude_api,,false
cc913963-c5f3-4b8a-9165-e6a8f446e136,sedes_df_2026,recursos_materiais_patrimonio,2,144,"Acerca da baixa patrimonial de bens permanentes na Administração Pública federal, é correto afirmar que a exclusão do bem do registro patrimonial:","[{""letra"":""A"",""texto"":""pode ser realizada a qualquer momento pelo servidor responsável pela carga, mediante simples comunicação ao setor de patrimônio."",""correta"":false},{""letra"":""B"",""texto"":""é automática após o término da vida útil estimada do bem, independentemente de ato formal."",""correta"":false},{""letra"":""C"",""texto"":""depende de autorização do ordenador de despesas e deve ser precedida de avaliação, sendo formalizada por ato administrativo com as devidas justificativas."",""correta"":true},{""letra"":""D"",""texto"":""somente ocorre após procedimento licitatório na modalidade concorrência, sendo vedadas outras formas de desfazimento do bem."",""correta"":false},{""letra"":""E"",""texto"":""é de competência exclusiva do Tribunal de Contas da União, que autoriza a baixa mediante acórdão específico."",""correta"":false}]",C,"A resposta correta é C porque, conforme as normas de gestão patrimonial (IN SEDAP 205/1988 e legislação correlata), a baixa patrimonial exige ato formal devidamente fundamentado, autorização do ordenador de despesas e avaliação prévia do bem, seja por perecimento, extravio, alienação ou outro motivo. A alternativa A erra ao permitir baixa por iniciativa do servidor sem formalidade. A alternativa D configura a principal pegadinha Quadrix, pois confunde o procedimento de baixa com licitação obrigatória na modalidade concorrência, quando a modalidade para alienação de bens móveis é o leilão. A alternativa E atribui competência ao TCU indevidamente, configurando troca de competência.",troca_competencia,4,"[""literalidade"",""pegadinha_competencia"",""falsa_exclusividade""]",2026-05-17 22:11:04.61328+00,claude_api,,false
cd2f277a-bbfe-4e03-86ed-6aabc03b9b11,sedes_df_2026,maria_da_penha,1,75,A lesão corporal dolosa cometida no contexto doméstico contra a mulher configura ação penal de natureza incondicionada. Qual enunciado normativo consolidou essa orientação?,"[{""letra"":""A"",""texto"":""Súmula 588 do STJ, que trata de competência de juizados especiais."",""correta"":false},{""letra"":""B"",""texto"":""Súmula 542 do STJ, que estabelece ser incondicionada a ação penal."",""correta"":true},{""letra"":""C"",""texto"":""Súmula 600 do STJ, que regulamenta a coabitação no contexto doméstico."",""correta"":false},{""letra"":""D"",""texto"":""Parecer vinculante do Conselho Nacional de Justiça sobre lesões leves."",""correta"":false},{""letra"":""E"",""texto"":""Decreto presidencial que altera a classificação de crimes domésticos."",""correta"":false}]",B,"A Súmula 542 do STJ estabelece expressamente que a lesão corporal dolosa cometida contra mulher no contexto de violência doméstica constitui ação penal incondicionada, não dependendo de representação da vítima.",troca_modalidade,3,"[""literalidade"",""pegadinha_jurisprudencia""]",2026-05-17 22:15:51.339751+00,claude_api,,true
cd330a79-7556-41ba-94b6-62893ddd0db9,sedes_df_2026,recursos_materiais_patrimonio,2,144,"Nos termos da Lei n.º 8.666/1993 e da Lei n.º 14.133/2021, a alienação de bens imóveis pertencentes à administração pública direta exige, como regra geral, a realização de licitação na modalidade:","[{""letra"":""A"",""texto"":""Concorrência, admitindo-se excepcionalmente o pregão eletrônico quando o valor do bem for inferior ao limite estabelecido para tomada de preços."",""correta"":false},{""letra"":""B"",""texto"":""Leilão, independentemente do valor do bem, sendo esta a única modalidade admitida para alienação de bens imóveis da administração direta."",""correta"":false},{""letra"":""C"",""texto"":""Concorrência ou leilão, conforme a Lei n.º 14.133/2021, sendo a concorrência obrigatória para alienação de bens imóveis e o leilão para bens móveis inservíveis ou apreendidos."",""correta"":true},{""letra"":""D"",""texto"":""Pregão eletrônico, por ser a modalidade preferencial da administração pública, podendo ser substituído por concorrência nos casos de alienação de bens de alto valor cultural."",""correta"":false},{""letra"":""E"",""texto"":""Tomada de preços, admitida para alienação de bens imóveis cujo valor seja superior ao limite de dispensa, cabendo ao gestor decidir pela modalidade mais adequada."",""correta"":false}]",C,"A resposta correta é C porque a Lei n.º 14.133/2021 estabelece que a alienação de bens imóveis da administração pública deve ser precedida de licitação na modalidade concorrência, enquanto o leilão é a modalidade adequada para a alienação de bens móveis inservíveis ou apreendidos. A alternativa B aplica falsa exclusividade ao afirmar que o leilão é a única modalidade para imóveis. A alternativa D erra ao indicar o pregão como modalidade para alienação, pois o pregão destina-se à aquisição de bens e serviços, não à alienação. A alternativa A confunde modalidades ao mencionar tomada de preços em contexto inapropriado.",troca_modalidade,4,"[""literalidade"",""pegadinha_competencia"",""troca_modalidade""]",2026-05-17 22:08:46.973224+00,claude_api,,false
cdce98ce-1228-447b-a7d8-a401d736ebbb,sedes_df_2026,arquivologia_rotinas_atendimento,2,170,"No que se refere ao protocolo de documentos em órgãos públicos, a etapa de DISTRIBUIÇÃO distingue-se da etapa de EXPEDIÇÃO. Assinale a alternativa que descreve CORRETAMENTE a diferença entre essas duas etapas.","[{""letra"":""A"",""texto"":""A distribuição e a expedição são etapas sinônimas do protocolo, referindo-se ao envio de documentos tanto para destinatários internos quanto externos."",""correta"":false},{""letra"":""B"",""texto"":""A expedição refere-se ao encaminhamento de documentos a destinatários internos à instituição, enquanto a distribuição trata do envio a destinatários externos."",""correta"":false},{""letra"":""C"",""texto"":""A distribuição consiste no encaminhamento de documentos aos setores internos da instituição, ao passo que a expedição trata do envio de documentos a destinatários externos."",""correta"":true},{""letra"":""D"",""texto"":""A distribuição ocorre exclusivamente após o registro do documento no sistema informatizado de protocolo, sendo vedada a distribuição manual em qualquer hipótese."",""correta"":false},{""letra"":""E"",""texto"":""A expedição de documentos sigilosos deve ser realizada exclusivamente pelos Correios, sendo vedado o uso de malote interno ou meio eletrônico."",""correta"":false}]",C,"A resposta correta é C porque, conforme os manuais de protocolo e a doutrina arquivística consolidada, distribuição é o encaminhamento de documentos recebidos aos setores internos competentes, enquanto expedição é o envio de documentos produzidos pela instituição a destinatários externos. A alternativa B inverte propositalmente os conceitos — pegadinha típica do Quadrix. A alternativa D introduz a palavra 'exclusivamente' para criar falsa restrição, e a alternativa E faz o mesmo em relação ao meio de expedição de sigilosos.",troca_modalidade,2,"[""literalidade"",""pegadinha_inversao_conceito"",""falsa_exclusividade""]",2026-05-17 22:01:14.036864+00,claude_api,,false
ceb5f02d-22a5-4f7f-a92e-305e9d5b4588,sedes_df_2026,suas_fundamentos,2,190,"A PNAS/2004 estabelece os eixos estruturantes do SUAS. No que se refere à vigilância socioassistencial, é correto afirmar que ela é atribuição:","[{""letra"":""A"",""texto"":""exclusiva do CREAS, que mapeia famílias em situação de risco pessoal e social para encaminhamento ao CRAS."",""correta"":false},{""letra"":""B"",""texto"":""do Conselho Nacional de Assistência Social (CNAS), que produz e divulga dados territoriais para os municípios."",""correta"":false},{""letra"":""C"",""texto"":""do CRAS, que deve desenvolver a vigilância socioassistencial como função institucional, em articulação com a gestão municipal."",""correta"":true},{""letra"":""D"",""texto"":""exclusiva da gestão federal, sendo vedado aos municípios produzir informações sobre o território sem autorização do CNAS."",""correta"":false},{""letra"":""E"",""texto"":""do CREAS, que realiza busca ativa e monitoramento de famílias em proteção básica no território do CRAS."",""correta"":false}]",C,"A resposta correta é C porque a PNAS/2004 e a NOB/SUAS atribuem ao CRAS, como unidade pública da proteção social básica, a função de vigilância socioassistencial no território, que consiste em analisar as situações de vulnerabilidade e risco, produzir e sistematizar informações sobre o território, em articulação com a gestão do SUAS no município. As alternativas A e E são a pegadinha clássica Quadrix: invertem as competências do CRAS e do CREAS. A alternativa B confunde o papel normativo do CNAS com a função operacional de vigilância socioassistencial. A alternativa D inventa vedação inexistente e centraliza indevidamente na União uma função essencialmente local.",troca_competencia,3,"[""literalidade"",""pegadinha_competencia"",""pegadinha_CRAS_CREAS""]",2026-05-19 01:43:50.580289+00,claude_api,,false
cf8e4c52-2f3e-487e-8562-917005e8ca82,sedes_df_2026,lei_organica_df,1,82,A LODF estabelece que o Distrito Federal exerce competências cumulativas. Qual das alternativas melhor exemplifica essa característica conforme a lei?,"[{""letra"":""A"",""texto"":""Exercer exclusivamente competências estaduais na educação"",""correta"":false},{""letra"":""B"",""texto"":""Exercer competências que normalmente seriam próprias de estado e de município simultaneamente"",""correta"":true},{""letra"":""C"",""texto"":""Exercer competências somente na administração central"",""correta"":false},{""letra"":""D"",""texto"":""Compartilhar todas as competências com a União"",""correta"":false},{""letra"":""E"",""texto"":""Transferir competências municipais para cidades satélites"",""correta"":false}]",B,"A LODF expressamente reconhece que o DF acumula (exerce simultaneamente) competências estaduais E municipais. O distrator A usa 'exclusivamente' (falso), C e D limitam indevidamente o escopo, e E refere-se a entidades inexistentes na lei.",falsa_exclusividade,3,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 22:12:51.673702+00,claude_api,,true
cfb1c4a6-e7f0-4457-8734-0cd0cacc8aac,sedes_df_2026,realidade_df_ride,1,88,A economia do Distrito Federal é caracterizada predominantemente por qual setor de atividade econômica?,"[{""letra"":""A"",""texto"":""Setor primário, com destaque para agricultura e pecuária"",""correta"":false},{""letra"":""B"",""texto"":""Setor secundário, com indústrias de transformação"",""correta"":false},{""letra"":""C"",""texto"":""Setor terciário, com predominância de serviços e administração pública"",""correta"":true},{""letra"":""D"",""texto"":""Setor quaternário, com foco em pesquisa e desenvolvimento"",""correta"":false},{""letra"":""E"",""texto"":""Setores primário e secundário em igual proporção"",""correta"":false}]",C,"A economia do DF é predominantemente baseada no setor terciário, com destaque para serviços e administração pública, em função da presença dos órgãos federais. As demais alternativas apresentam setores que têm participação menor ou marginal na economia brasiliense.",inversao_setor,2,"[""literalidade""]",2026-05-17 21:34:32.050828+00,claude_api,,false
d15b1aa0-0df3-42f9-8a24-fbba1e808155,sedes_df_2026,lc840,1,80,"Conforme a LC 840/2011, qual é o período de estágio probatório para servidores públicos civis do Distrito Federal?","[{""letra"":""A"",""texto"":""2 (dois) anos, contados a partir da posse"",""correta"":false},{""letra"":""B"",""texto"":""3 (três) anos, contados a partir da posse"",""correta"":true},{""letra"":""C"",""texto"":""1 (um) ano, contado a partir da nomeação"",""correta"":false},{""letra"":""D"",""texto"":""2 (dois) anos, contados a partir da nomeação"",""correta"":false},{""letra"":""E"",""texto"":""3 (três) anos, contados a partir da nomeação"",""correta"":false}]",B,O artigo 27 da LC 840/2011 estabelece que o estágio probatório tem duração de 3 (três) anos contados a partir da posse. A alternativa A é distrator que confunde com a legislação anterior (Lei 8.112/1990). As demais incorretas trocam o termo inicial de contagem (nomeação em vez de posse).,troca_prazo,2,"[""literalidade"",""pegadinha_prazo_lei_anterior""]",2026-05-17 21:37:17.786982+00,claude_api,,true
d1951ec9-5f33-4d86-99e2-5746bad87f09,sedes_df_2026,lc840,1,80,"Na LC 840/2011, qual a diferença fundamental entre vencimento e remuneração do servidor público civil do DF?","[{""letra"":""A"",""texto"":""Vencimento é a parcela fixa mensal; remuneração inclui vencimento mais outras vantagens pecuniárias legais"",""correta"":true},{""letra"":""B"",""texto"":""Vencimento e remuneração são termos sinônimos usados indistintamente na lei"",""correta"":false},{""letra"":""C"",""texto"":""Remuneração é apenas o valor pago em folha; vencimento inclui benefícios indiretos"",""correta"":false},{""letra"":""D"",""texto"":""Vencimento é pago mensalmente; remuneração é paga apenas em períodos de férias"",""correta"":false},{""letra"":""E"",""texto"":""Remuneração é garantida apenas para cargos em comissão; vencimento para cargos efetivos"",""correta"":false}]",A,"A LC 840/2011 conceitua vencimento como a remuneração fixa base do cargo, enquanto remuneração é o conjunto de todas as parcelas pecuniárias devidas ao servidor, incluindo vencimento, gratificações, adicionais e demais vantagens. A alternativa B confunde os termos; C e D invertem ou distorcem a relação; E segmenta indevidamente por tipo de cargo.",falsa_sinonimia,3,"[""literalidade"",""conceitos_técnicos""]",2026-05-17 21:37:17.786982+00,claude_api,,true
d1a06626-6037-4df4-92a4-23dc4de4e457,sedes_df_2026,maria_da_penha,1,75,As medidas protetivas de urgência na Lei Maria da Penha podem ser concedidas pela autoridade policial ou pelo juiz. Qual órgão competente está CORRETAMENTE indicado para apreciar o pedido de medida protetiva?,"[{""letra"":""A"",""texto"":""Exclusivamente o CRAS (Centro de Referência de Assistência Social)"",""correta"":false},{""letra"":""B"",""texto"":""Apenas a Delegacia de Polícia, sem possibilidade de revisão judicial"",""correta"":false},{""letra"":""C"",""texto"":""O juiz ou, na ausência deste, o delegado de polícia, com posterior avaliação judicial"",""correta"":true},{""letra"":""D"",""texto"":""Somente o Conselho Municipal de Direitos da Mulher"",""correta"":false},{""letra"":""E"",""texto"":""Exclusivamente o CREAS (Centro de Referência Especializado de Assistência Social)"",""correta"":false}]",C,"A resposta correta é C. Conforme a Lei Maria da Penha, as medidas protetivas de urgência podem ser concedidas pelo juiz ou, em sua ausência, pela autoridade policial, com posterior análise judicial. O CRAS e CREAS não são órgãos competentes para conceder medidas protetivas; são serviços de assistência social. Esta é uma pegadinha clássica Quadrix com troca de competência.",troca_competencia,4,"[""pegadinha_competencia"",""literalidade""]",2026-05-17 22:16:17.492414+00,claude_api,,true
d1face53-9710-4389-b209-e0cfd481a12e,sedes_df_2026,maria_da_penha,1,75,"Segundo a Lei 11.340/2006, quantas são as formas de violência doméstica e familiar contra a mulher explicitamente tipificadas no texto legal?","[{""letra"":""A"",""texto"":""Duas formas: violência física e psicológica"",""correta"":false},{""letra"":""B"",""texto"":""Três formas: física, psicológica e sexual"",""correta"":false},{""letra"":""C"",""texto"":""Quatro formas: física, psicológica, sexual e patrimonial"",""correta"":false},{""letra"":""D"",""texto"":""Cinco formas: física, psicológica, sexual, patrimonial e moral"",""correta"":true},{""letra"":""E"",""texto"":""Seis ou mais formas, incluindo violência financeira e digital"",""correta"":false}]",D,"O artigo 7º da Lei 11.340/2006 enumera expressamente cinco formas de violência: física, psicológica, sexual, patrimonial e moral. A literalidade do texto identifica cada uma destas modalidades de forma explícita e nominal.",falsa_exclusividade,2,"[""literalidade"",""enumeracao""]",2026-05-17 22:15:25.04286+00,claude_api,,true
d1febbfc-4737-4200-83fc-da924004402b,sedes_df_2026,arquivologia_rotinas_atendimento,2,170,"De acordo com a Lei n.º 8.159/1991, que dispõe sobre a política nacional de arquivos públicos e privados, os documentos de arquivo são aqueles produzidos e recebidos por órgãos públicos e entidades privadas em decorrência do exercício de suas atividades, independentemente do suporte. Acerca das fases de arquivamento, assinale a alternativa correta.","[{""letra"":""A"",""texto"":""O arquivo intermediário é aquele em que os documentos ainda são frequentemente consultados pelo órgão produtor, sendo mantidos próximos aos setores de trabalho."",""correta"":false},{""letra"":""B"",""texto"":""O arquivo permanente reúne documentos de valor histórico, probatório e informativo que, após o cumprimento de seus prazos de guarda nas fases corrente e intermediária, devem ser eliminados compulsoriamente."",""correta"":false},{""letra"":""C"",""texto"":""Os documentos de valor permanente são inalienáveis e imprescritíveis, conforme estabelece expressamente a Lei n.º 8.159/1991."",""correta"":true},{""letra"":""D"",""texto"":""O arquivo intermediário é destinado exclusivamente à guarda de documentos sigilosos que aguardam desclassificação antes de serem recolhidos ao arquivo corrente."",""correta"":false},{""letra"":""E"",""texto"":""A eliminação de documentos no arquivo corrente independe de autorização expressa de autoridade competente, podendo ser realizada por qualquer servidor responsável pelo setor."",""correta"":false}]",C,"A resposta correta é C porque o art. 10 da Lei n.º 8.159/1991 dispõe literalmente que os documentos de valor permanente são inalienáveis e imprescritíveis. A alternativa A descreve o arquivo corrente, não o intermediário. A alternativa B é um grave erro: documentos de valor permanente jamais são eliminados, mas recolhidos ao arquivo permanente. A alternativa D confunde fases e finalidades, criando situação inexistente na lei. A alternativa E viola o princípio de que a eliminação de documentos exige autorização e tabela de temporalidade aprovada.",troca_modalidade,3,"[""literalidade"",""pegadinha_fase_arquivo"",""falsa_exclusividade""]",2026-05-17 21:59:38.370724+00,claude_api,,false
d25ce34e-15b8-4218-8418-a182030c6916,sedes_df_2026,politica_mulheres,1,60,A Lei 13.104/2015 estabelece pena específica para o crime de feminicídio. Qual é a pena mínima para homicídio qualificado por razão de gênero?,"[{""letra"":""A"",""texto"":""8 anos de reclusão"",""correta"":false},{""letra"":""B"",""texto"":""12 anos de reclusão"",""correta"":true},{""letra"":""C"",""texto"":""15 anos de reclusão"",""correta"":false},{""letra"":""D"",""texto"":""6 anos de reclusão, com possibilidade de redução em caso de arrependimento"",""correta"":false},{""letra"":""E"",""texto"":""10 anos de reclusão com regime semiaberto obrigatório"",""correta"":false}]",B,"O artigo 121, parágrafo 2º, inciso VI da Lei 13.104/2015 estabelece pena de 12 a 30 anos de reclusão para feminicídio. As demais alternativas trazem penas incorretas ou condições não previstas na lei.",troca_prazo,2,"[""literalidade""]",2026-05-17 21:40:34.11521+00,claude_api,,true
d420c338-4dcc-4da9-9c39-fa8ff1309e01,sedes_df_2026,portugues,1,95,Qual palavra é parônima de 'deferir'?,"[{""letra"":""A"",""texto"":""Diferir"",""correta"":true},{""letra"":""B"",""texto"":""Defenestrar"",""correta"":false},{""letra"":""C"",""texto"":""Desfavor"",""correta"":false},{""letra"":""D"",""texto"":""Desobediência"",""correta"":false},{""letra"":""E"",""texto"":""Defensiva"",""correta"":false}]",A,"Parônimas são palavras parecidas na grafia mas com significados diferentes. 'Deferir' (atender a um pedido) e 'diferir' (adiar, atrasar) são parônimas. 'Diferir' também pode significar 'discordar', mas o critério é a semelhança gráfica e sonora.",paronimia,2,"[""significacao_palavras"",""paronimia""]",2026-05-17 22:12:20.008222+00,claude_api,,false
d44bda4b-7e00-42e5-b7a3-d2a24a86021c,sedes_df_2026,lei_organica_df,1,82,"A organização política e administrativa do Distrito Federal, conforme a LODF, caracteriza-se por qual aspecto essencial?","[{""letra"":""A"",""texto"":""Separação rigorosa entre funções estaduais e municipais"",""correta"":false},{""letra"":""B"",""texto"":""Subordinação total às competências federais estabelecidas"",""correta"":false},{""letra"":""C"",""texto"":""Cumulação de competências estaduais e municipais em uma única pessoa jurídica"",""correta"":true},{""letra"":""D"",""texto"":""Exercício exclusivo de competências municipais pela administração"",""correta"":false},{""letra"":""E"",""texto"":""Delegação de competências municipais exclusivamente para órgãos federais"",""correta"":false}]",C,"A LODF repousa sobre o fundamento de que o DF, como pessoa jurídica única, acumula competências estaduais e municipais. A alternativa C expressa literalmente este aspecto. As demais separam ou subordinam indevidamente essas competências.",falsa_exclusividade,3,"[""literalidade"",""pegadinha_competencia""]",2026-05-17 21:35:42.745209+00,claude_api,,true
d4722bf5-92fd-470f-89a5-f81dbf59ef9f,sedes_df_2026,portugues,1,95,"Leia o texto: 'O servidor público federal deverá comparecer ao trabalho diariamente, observando o horário estabelecido pela administração, podendo ausentar-se apenas para fins de capacitação profissional'. De acordo com a literalidade do texto, qual é a situação autorizada?","[{""letra"":""A"",""texto"":""Ausência para qualquer fim de interesse pessoal"",""correta"":false},{""letra"":""B"",""texto"":""Ausência exclusivamente para capacitação profissional"",""correta"":true},{""letra"":""C"",""texto"":""Comparecimento opcional ao trabalho"",""correta"":false},{""letra"":""D"",""texto"":""Ausência para qualquer modalidade de educação continuada"",""correta"":false},{""letra"":""E"",""texto"":""Dispensa automática do horário estabelecido"",""correta"":false}]",B,O texto estabelece que o servidor 'deverá comparecer diariamente' e 'podendo ausentar-se apenas para fins de capacitação profissional'. A alternativa B reproduz literalmente a condição: ausência restrita a capacitação profissional. A alternativa A amplia indevidamente ('qualquer fim'). D trocaria 'capacitação' por 'educação continuada' (não são sinônimos no texto).,falsa_exclusividade,2,"[""literalidade"",""pegadinha_ampliacao_sentido""]",2026-05-17 21:33:14.683334+00,claude_api,,false
d49003a2-77a9-45fb-a71c-27e28f83a4f1,sedes_df_2026,politica_mulheres,1,60,"Segundo a Lei 13.104/2015, a pena para feminicídio é de reclusão de quantos a quantos anos?","[{""letra"":""A"",""texto"":""12 a 20 anos"",""correta"":false},{""letra"":""B"",""texto"":""8 a 15 anos"",""correta"":false},{""letra"":""C"",""texto"":""12 a 30 anos"",""correta"":true},{""letra"":""D"",""texto"":""15 a 25 anos"",""correta"":false},{""letra"":""E"",""texto"":""10 a 20 anos"",""correta"":false}]",C,"O art. 121, § 2º-A da Lei 13.104/2015 estabelece explicitamente a pena de reclusão de 12 a 30 anos para o crime de feminicídio. As demais alternativas apresentam prazos diferentes que não correspondem ao texto legal.",troca_prazo,1,"[""literalidade"",""dado_objetivo""]",2026-05-17 21:40:34.11521+00,claude_api,,true
